user_id,gender,total_votes_received,opposite_votes_received,opposite_vote_ratio
1478458,M,112,16,0.14285714285714285
1478931,F,62,28,0.45161290322580644
1479146,M,240,53,0.22083333333333333
1479313,F,147,7,0.047619047619047616
1479614,F,156,27,0.17307692307692307
1479659,M,167,14,0.08383233532934131
1479701,M,248,32,0.12903225806451613
1479714,F,21,0,0.0
1479851,F,281,86,0.30604982206405695
1479859,M,75,8,0.10666666666666667
1479917,F,285,80,0.2807017543859649
1480020,M,146,54,0.3698630136986301
1480347,M,119,47,0.3949579831932773
1480539,M,6,2,0.3333333333333333
1480714,M,160,85,0.53125
1480917,F,124,6,0.04838709677419355
1480961,F,92,53,0.5760869565217391
1481041,M,196,68,0.3469387755102041
1481093,F,439,158,0.35990888382687924
1481428,M,107,66,0.616822429906542
1481751,F,72,14,0.19444444444444445
1481847,F,422,105,0.24881516587677724
1482142,F,171,57,0.3333333333333333
1482338,M,9,3,0.3333333333333333
1482380,F,8,5,0.625
1482744,M,154,51,0.33116883116883117
1483242,F,14,4,0.2857142857142857
1483396,F,197,89,0.4517766497461929
1484132,M,80,3,0.0375
1484355,M,77,8,0.1038961038961039
1484422,M,203,42,0.20689655172413793
1485627,M,54,6,0.1111111111111111
1486005,M,143,49,0.34265734265734266
1486191,F,116,13,0.11206896551724138
1486481,M,106,15,0.14150943396226415
1486486,F,15,6,0.4
1486540,F,106,2,0.018867924528301886
1486703,F,202,94,0.46534653465346537
1486717,M,204,54,0.2647058823529412
1486988,F,52,17,0.3269230769230769
1487105,F,235,72,0.30638297872340425
1487142,M,201,53,0.263681592039801
1487170,F,141,9,0.06382978723404255
1487836,F,47,18,0.3829787234042553
1488233,F,116,0,0.0
1488367,F,156,21,0.1346153846153846
1488465,M,128,24,0.1875
1488480,F,147,49,0.3333333333333333
1488561,F,255,84,0.32941176470588235
1488935,M,89,14,0.15730337078651685
1489010,F,75,37,0.49333333333333335
1489381,F,212,42,0.19811320754716982
1489555,F,122,13,0.10655737704918032
1489677,F,260,64,0.24615384615384617
1490216,M,40,15,0.375
1490265,M,94,42,0.44680851063829785
1490696,M,39,11,0.28205128205128205
1490709,F,41,3,0.07317073170731707
1490795,M,12,0,0.0
1490804,F,431,157,0.3642691415313225
1491590,F,50,8,0.16
1491603,F,67,5,0.07462686567164178
1491689,F,21,5,0.23809523809523808
1492112,M,114,60,0.5263157894736842
1492421,F,59,13,0.22033898305084745
1492549,M,50,1,0.02
1493640,F,170,13,0.07647058823529412
1493740,M,267,158,0.5917602996254682
1493837,F,162,60,0.37037037037037035
1494452,M,30,8,0.26666666666666666
1494982,M,74,15,0.20270270270270271
1495000,F,94,8,0.0851063829787234
1495007,M,69,20,0.2898550724637681
1495518,F,5,0,0.0
1495754,F,109,21,0.1926605504587156
1495927,F,116,27,0.23275862068965517
1496315,F,87,35,0.40229885057471265
1496324,M,89,5,0.056179775280898875
1497413,M,199,40,0.20100502512562815
1497699,M,12,0,0.0
1498168,M,146,86,0.589041095890411
1498172,M,83,19,0.2289156626506024
1498266,F,34,8,0.23529411764705882
1499419,M,131,52,0.3969465648854962
1500126,F,22,1,0.045454545454545456
1500360,F,196,56,0.2857142857142857
1500850,F,51,19,0.37254901960784315
1501542,M,108,74,0.6851851851851852
1501766,M,166,82,0.4939759036144578
1502696,M,26,1,0.038461538461538464
1502887,M,90,22,0.24444444444444444
1503200,M,124,50,0.4032258064516129
1503267,F,48,20,0.4166666666666667
1503622,M,142,55,0.3873239436619718
1503838,F,102,17,0.16666666666666666
1504169,M,73,41,0.5616438356164384
1504220,M,32,21,0.65625
1505032,M,52,16,0.3076923076923077
1505344,M,70,24,0.34285714285714286
1505477,M,56,13,0.23214285714285715
1506575,F,2,0,0.0
1507186,M,86,41,0.47674418604651164
1508511,F,74,6,0.08108108108108109
1508709,M,322,54,0.16770186335403728
1509934,M,29,11,0.3793103448275862
1510179,F,0,0,0.0
1510561,M,37,10,0.2702702702702703
1511957,F,146,14,0.0958904109589041
1512422,F,51,6,0.11764705882352941
1512542,F,86,9,0.10465116279069768
1512864,M,103,53,0.5145631067961165
1513236,F,212,92,0.4339622641509434
1514046,F,20,1,0.05
1515158,F,43,0,0.0
1515810,M,175,96,0.5485714285714286
1516424,M,95,76,0.8
1519485,F,1,1,1.0
1519531,F,99,13,0.13131313131313133
1519808,F,119,38,0.31932773109243695
1521099,M,19,6,0.3157894736842105
1521307,F,76,2,0.02631578947368421
1521613,F,40,1,0.025
1522164,F,182,10,0.054945054945054944
1523241,M,0,0,0.0
1523822,M,230,215,0.9347826086956522
1524620,F,49,7,0.14285714285714285
1525512,M,37,15,0.40540540540540543
1526275,F,3,2,0.6666666666666666
1527564,F,91,54,0.5934065934065934
1527600,M,211,76,0.36018957345971564
1527721,M,155,51,0.32903225806451614
1527803,F,25,2,0.08
1527823,F,49,0,0.0
1528078,F,25,6,0.24
1528091,M,159,57,0.3584905660377358
1528141,M,91,65,0.7142857142857143
1528219,M,179,105,0.5865921787709497
1528640,M,69,9,0.13043478260869565
1528954,F,38,2,0.05263157894736842
1528997,F,23,1,0.043478260869565216
1531181,M,6,3,0.5
1531473,M,22,7,0.3181818181818182
1532020,M,7,4,0.5714285714285714
1532042,M,10,2,0.2
1532094,M,12,3,0.25
1532483,F,19,8,0.42105263157894735
1532688,M,86,67,0.7790697674418605
1533397,F,8,0,0.0
1533811,F,18,5,0.2777777777777778
1534874,M,11,11,1.0
1535099,F,31,3,0.0967741935483871
1535339,F,16,2,0.125
1536537,M,103,50,0.4854368932038835
1536741,M,6,0,0.0
1538808,F,30,15,0.5
1539139,M,7,0,0.0
1539989,M,40,4,0.1
1541779,F,21,1,0.047619047619047616
1542141,M,98,7,0.07142857142857142
1542837,M,18,1,0.05555555555555555
1543664,F,0,0,0.0
1544061,M,27,9,0.3333333333333333
1544544,M,71,7,0.09859154929577464
1545072,F,29,9,0.3103448275862069
1545087,M,4,0,0.0
1545321,F,31,0,0.0
1546029,M,0,0,0.0
1546139,F,0,0,0.0
1546265,F,17,4,0.23529411764705882
1547379,M,149,6,0.040268456375838924
1547471,M,39,12,0.3076923076923077
1547939,M,100,37,0.37
1548002,M,90,8,0.08888888888888889
1548122,F,42,20,0.47619047619047616
1548231,F,189,120,0.6349206349206349
1548280,M,117,95,0.811965811965812
1549494,F,0,0,0.0
1550275,M,98,52,0.5306122448979592
1550297,F,85,25,0.29411764705882354
1550299,F,107,41,0.38317757009345793
1550300,F,181,97,0.5359116022099447
1550301,F,55,19,0.34545454545454546
1550358,M,55,21,0.38181818181818183
1550972,M,52,24,0.46153846153846156
1551005,M,28,0,0.0
1552261,M,55,7,0.12727272727272726
1552803,F,16,0,0.0
1552959,F,32,11,0.34375
1553161,F,121,65,0.5371900826446281
1554009,F,88,88,1.0
1554559,M,33,11,0.3333333333333333
1554707,F,3,0,0.0
1555286,M,147,113,0.7687074829931972
1555833,F,4,3,0.75
1556268,F,5,3,0.6
1556460,F,6,0,0.0
1558011,M,3,1,0.3333333333333333
1558102,M,58,16,0.27586206896551724
1562067,M,16,9,0.5625
1562101,F,104,3,0.028846153846153848
1562530,M,37,33,0.8918918918918919
1562736,M,50,14,0.28
1565849,F,1,1,1.0
1566708,F,50,21,0.42
1568669,F,12,1,0.08333333333333333
1569130,M,0,0,0.0
1570001,F,23,3,0.13043478260869565
1570726,F,0,0,0.0
1570963,F,6,1,0.16666666666666666
1571811,M,3,0,0.0
1571821,M,6,0,0.0
1572844,F,7,0,0.0
1574312,F,0,0,0.0
1574979,M,4,0,0.0
1575391,F,1,0,0.0
1575879,M,0,0,0.0
1576015,F,2,0,0.0
1576039,F,5,4,0.8
1576107,F,2,0,0.0
1576277,M,0,0,0.0
1576407,M,0,0,0.0
1576705,M,1,1,1.0
1577160,M,1,1,1.0
1577436,F,0,0,0.0
1577437,F,3,3,1.0
1577440,M,5,5,1.0
1578095,F,0,0,0.0
1579418,F,0,0,0.0
